MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
9,1,65,8125,1,1,3,3,0,4,0,21,2,2,0,5,7,5,2005,2006,1,1,11,13,2,0,2,3,2,2,4,3,6,0,6,0,756,756,1,0,1,4,756,797,0,1553,0,0,2,1,3,1,2,6,6,0,3,1,2005,1,2,615,4,4,2,0,45,0,0,0,0,3,4,1,0,7,2006,6,5,186500
12,3,0,12328,1,1,0,3,0,4,0,11,2,2,0,7,6,5,1976,1976,1,1,5,6,1,335,3,3,1,4,4,0,2,539,6,0,473,1012,1,4,1,4,1034,0,0,1034,1,0,1,0,3,1,3,6,6,0,3,1,1976,2,3,888,4,4,2,0,0,0,0,0,0,3,4,1,0,8,2010,8,4,169900
11,4,60,9600,1,0,3,3,0,4,0,17,2,2,0,4,6,5,1917,1950,1,1,0,0,2,0,3,3,0,2,4,3,5,319,6,0,416,735,4,1,0,4,1134,924,0,2058,0,0,1,1,3,1,3,8,6,1,2,5,1950,2,2,396,1,1,1,0,0,259,0,0,0,3,4,1,0,0,2008,8,4,129500
4,3,60,7200,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1950,1950,1,1,7,8,2,0,3,3,1,4,4,3,1,534,5,96,246,876,1,4,1,4,988,0,0,988,0,0,1,0,3,1,3,6,6,0,3,1,1950,2,1,276,4,4,2,0,80,0,0,0,0,3,4,1,0,8,2007,8,4,119000
4,3,93,11160,1,1,3,3,0,0,0,12,2,2,0,2,7,5,1968,1968,3,1,2,3,2,0,2,3,1,4,4,3,0,1065,6,0,1045,2110,1,0,1,4,2110,0,0,2110,1,0,2,1,3,1,0,8,6,2,5,1,1968,0,2,522,4,4,2,0,0,0,0,0,0,3,4,1,0,0,2010,8,4,244000
0,3,0,3136,1,1,0,3,0,0,0,16,2,2,4,2,7,5,2003,2003,1,1,11,15,3,163,2,3,2,2,4,3,6,0,6,0,1405,1405,1,0,1,4,1405,0,0,1405,0,0,2,0,2,1,2,6,6,1,2,1,2003,1,2,478,4,4,2,148,36,0,0,0,0,3,4,1,0,7,2006,8,4,171750
4,3,62,9858,1,1,3,3,0,4,0,11,2,2,0,2,5,6,1968,1968,1,1,5,6,2,0,3,3,1,4,4,3,1,510,6,0,354,864,1,4,1,4,874,0,0,874,1,0,1,0,3,1,3,5,6,0,3,1,1968,1,1,288,4,4,2,33,0,0,0,0,0,3,1,3,600,9,2009,8,4,130000
9,3,0,17542,1,1,0,3,0,4,0,24,2,2,0,5,7,7,1974,2003,1,1,12,14,2,0,2,3,1,4,4,1,3,125,0,1031,36,1192,1,4,1,4,1516,651,0,2167,1,0,2,1,3,1,2,9,6,2,2,1,1974,1,2,518,4,4,2,220,47,0,0,0,0,3,2,1,0,5,2007,8,4,294000
9,3,60,6931,1,1,3,3,0,4,0,7,2,2,0,5,7,5,2003,2004,1,1,11,13,3,92,2,3,2,2,4,3,6,0,6,0,746,746,1,0,1,4,760,896,0,1656,0,0,2,1,3,1,2,7,6,1,2,3,2003,0,2,397,4,4,2,178,128,0,0,0,0,3,4,1,0,5,2008,8,4,165400
8,4,52,6240,1,1,3,3,0,4,0,3,2,2,0,0,6,6,1931,1950,1,1,12,14,2,0,3,3,0,4,0,3,3,425,6,0,459,884,1,4,1,0,959,408,0,1367,0,0,1,0,3,1,3,6,6,1,2,5,1978,2,1,560,4,4,2,0,0,0,0,120,0,3,4,1,0,9,2007,8,4,127500
4,3,91,14303,1,1,0,3,0,0,0,15,2,2,0,2,8,5,1994,1994,3,1,5,6,1,554,2,3,2,2,4,1,2,1314,6,0,672,1986,1,0,1,4,1987,0,0,1987,1,0,2,0,2,1,2,7,6,1,5,1,1994,0,2,691,4,4,2,262,36,0,0,0,0,3,4,1,0,1,2008,8,4,301500
12,3,59,9587,1,1,0,3,0,4,0,8,2,2,0,7,7,5,2005,2005,1,1,11,13,3,182,2,3,2,2,4,1,2,655,6,0,201,856,1,0,1,4,1166,0,0,1166,1,0,2,0,2,1,2,5,6,0,3,1,2005,0,2,400,4,4,2,212,0,0,0,0,0,3,4,1,0,5,2008,8,4,190000
4,3,65,9750,1,1,3,3,0,2,0,12,2,2,0,2,6,8,1969,1969,1,1,5,6,2,0,3,3,1,2,4,3,0,602,3,438,14,1054,1,2,1,4,1054,0,0,1054,1,0,1,1,3,1,3,6,6,0,3,1,1969,2,2,460,4,4,2,180,0,0,0,80,0,3,4,1,0,5,2008,8,4,151000
9,3,0,24682,1,1,2,3,0,1,0,8,6,2,0,5,6,5,1999,1999,1,1,11,13,2,0,3,3,2,2,4,3,6,0,6,0,841,841,1,0,1,4,892,783,0,1675,0,0,2,1,3,1,3,7,6,1,5,3,1999,0,2,502,4,4,2,0,103,0,0,0,0,3,4,1,0,6,2009,8,4,181000
4,3,80,9600,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1956,1956,3,1,7,8,2,0,3,3,1,4,4,3,5,504,6,0,546,1050,1,2,1,4,1050,0,0,1050,0,0,1,0,2,1,3,5,6,0,3,1,1956,2,1,338,4,4,2,0,0,0,0,0,0,3,4,1,0,6,2009,8,4,128900
8,3,0,11250,1,1,3,3,0,4,0,4,2,2,0,0,4,5,1957,1989,1,1,12,14,2,0,3,3,1,4,4,0,6,0,6,0,1104,1104,1,0,1,0,1104,684,0,1788,1,0,1,0,5,1,3,8,3,2,5,1,1957,2,1,304,4,4,2,120,0,0,0,0,0,3,4,1,0,9,2009,8,4,161500
10,3,60,13515,1,2,3,3,0,4,0,3,2,2,0,5,6,6,1919,1950,2,1,12,14,2,0,3,3,2,4,4,3,6,0,6,0,764,764,1,0,1,0,1060,764,0,1824,0,0,1,0,3,1,3,8,6,1,2,5,1940,2,2,520,4,4,0,0,0,126,0,0,0,3,0,1,0,5,2007,8,4,180500
0,2,34,4060,1,1,3,3,0,4,0,12,2,2,4,2,6,5,1998,1999,1,1,7,8,2,0,2,3,2,2,4,3,2,266,6,0,1139,1405,1,0,1,4,1337,0,0,1337,1,0,2,0,2,1,2,5,6,0,3,1,1998,0,2,511,4,4,2,144,68,0,0,0,0,3,4,1,0,1,2008,0,0,181000
1,1,35,3735,1,1,3,3,0,3,0,21,2,2,4,5,7,5,1999,1999,3,1,7,8,1,218,2,3,2,2,4,3,2,450,6,0,241,691,1,0,1,4,713,739,0,1452,1,0,2,1,3,1,2,6,6,0,3,5,1999,2,2,506,4,4,2,0,34,0,0,0,0,3,4,1,0,7,2006,8,4,183900
3,4,60,10120,1,1,0,0,0,4,0,17,1,2,1,4,7,4,1910,1950,3,1,12,14,2,0,1,3,1,4,4,3,6,0,6,0,925,925,1,4,0,1,964,925,0,1889,0,0,1,1,4,2,3,9,6,1,2,5,1960,2,1,308,4,4,0,0,0,264,0,0,0,3,2,1,0,4,2007,8,4,122000
4,3,89,13214,1,1,0,1,0,4,0,23,2,2,0,2,9,5,2008,2009,3,1,10,5,2,0,0,3,2,0,4,1,6,0,6,0,2002,2002,1,0,1,4,2018,0,0,2018,0,0,2,0,3,1,0,10,6,1,2,1,2009,0,3,746,4,4,2,144,76,0,0,0,0,3,4,1,0,8,2010,8,4,378500
8,3,0,14100,1,1,0,3,0,4,1,6,2,2,0,0,8,9,1935,1997,1,1,10,12,1,632,3,2,1,4,4,2,5,192,6,0,536,728,1,0,1,4,1968,1479,0,3447,0,0,3,1,4,1,2,11,6,2,2,3,1982,2,3,1014,4,4,2,314,12,0,0,0,0,3,1,1,0,8,2008,8,4,381000
8,3,78,11344,1,1,3,3,0,4,0,12,1,2,0,0,5,5,1958,1958,1,1,7,8,1,180,3,3,1,4,4,3,1,460,6,0,414,874,2,4,1,0,874,650,0,1524,0,0,1,1,3,1,3,7,6,0,3,1,1958,2,1,315,4,4,2,0,0,0,0,0,0,3,1,1,0,5,2007,8,4,144000
6,3,0,23595,1,1,3,2,0,4,2,4,2,2,0,2,7,6,1979,1979,5,6,8,10,2,0,2,3,2,2,4,1,2,1258,6,0,74,1332,1,4,1,4,1332,192,0,1524,2,0,0,1,0,1,2,4,6,1,5,1,1979,0,2,586,4,4,2,268,0,0,0,0,0,3,4,1,0,0,2010,8,4,260000
4,3,0,9156,1,1,0,3,0,4,0,14,4,2,0,2,6,7,1968,1968,3,1,2,3,2,0,3,3,1,4,4,3,6,0,6,0,1489,1489,1,2,1,4,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,2,1,1968,1,2,462,4,4,2,0,0,0,0,0,0,3,4,1,0,1,2009,8,4,185750
4,3,0,13526,1,1,0,3,0,1,0,19,2,2,0,2,5,6,1965,1965,3,1,5,10,1,114,3,3,1,4,4,3,1,560,3,375,0,935,1,4,1,4,935,0,0,935,1,0,1,0,3,1,3,5,6,0,3,1,1965,2,1,288,4,4,2,180,0,0,0,0,0,3,2,1,0,9,2006,8,4,137000
12,3,124,11512,1,1,0,3,0,0,0,7,2,2,0,7,6,7,1959,2006,1,1,8,10,1,84,3,3,1,4,4,0,0,719,6,0,300,1019,1,2,1,4,1357,0,0,1357,1,0,1,0,2,1,0,5,6,1,2,2,1959,1,1,312,4,4,2,0,0,0,0,163,0,3,0,1,0,8,2008,8,4,177000
8,3,53,5362,1,1,3,3,0,0,0,6,2,2,0,0,5,6,1910,2003,1,1,12,15,2,0,3,3,2,4,4,3,6,0,6,0,661,661,1,0,1,4,661,589,0,1250,0,0,2,0,3,1,3,8,6,1,2,5,1985,2,2,552,4,4,2,242,0,81,0,0,0,3,4,1,0,9,2007,8,4,139000
14,3,95,11345,1,1,3,3,0,0,0,12,1,2,2,5,5,5,1948,1950,1,4,0,0,3,567,3,3,1,4,4,3,5,220,6,0,708,928,1,2,1,0,928,992,0,1920,0,0,2,0,4,2,3,10,6,0,3,5,1948,2,2,400,4,1,2,0,0,0,0,0,0,3,4,1,0,5,2007,8,4,137000
9,3,0,12936,1,1,0,3,0,1,0,14,2,2,0,5,6,6,1972,1972,1,1,5,10,2,0,3,3,1,4,1,3,1,593,6,0,130,723,1,4,1,4,735,660,0,1395,0,1,1,1,3,1,3,6,6,1,5,1,1972,2,2,497,4,4,2,294,116,0,0,0,0,3,4,1,0,2,2009,8,4,162000
12,3,0,17871,1,1,0,3,0,1,0,14,2,2,0,7,6,5,1967,1976,1,1,5,6,1,359,3,3,1,2,4,0,0,528,6,0,1152,1680,1,1,1,4,1724,0,0,1724,1,0,1,1,3,1,3,7,6,1,2,1,1967,1,2,480,4,4,2,0,0,0,0,0,0,3,4,1,0,6,2009,8,4,197900
9,3,75,9473,1,1,3,3,0,4,0,5,2,2,0,5,8,5,2002,2002,1,1,11,13,2,0,2,3,2,2,4,3,2,804,6,0,324,1128,1,0,1,4,1128,903,0,2031,1,0,2,1,3,1,2,7,6,1,2,1,2002,1,2,577,4,4,2,0,211,0,0,0,0,3,4,1,0,7,2008,8,4,237000
8,0,60,7500,1,1,3,3,0,4,0,9,2,2,0,0,4,4,1920,1950,1,1,7,8,2,0,3,2,1,4,4,3,6,0,6,0,698,698,1,4,1,0,698,430,0,1128,0,0,1,0,2,1,3,6,6,0,3,5,1980,1,2,528,4,4,2,30,0,164,0,0,0,3,4,1,0,0,2010,0,0,68400
4,3,67,9808,1,1,0,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,1,11,13,1,110,2,3,2,2,4,3,2,788,6,0,785,1573,1,0,1,4,1573,0,0,1573,1,0,2,0,3,1,2,6,6,0,3,1,2002,1,2,544,4,4,2,0,72,0,0,0,0,3,4,1,0,7,2009,8,4,227000
4,3,50,8049,1,1,0,3,0,1,0,23,2,2,0,2,7,5,1990,1990,3,1,5,6,1,54,3,3,1,2,4,3,0,1053,6,0,256,1309,1,4,1,4,1339,0,0,1339,1,0,2,0,2,1,3,6,6,1,5,1,1990,0,2,484,2,2,2,0,58,0,0,90,0,3,4,1,0,5,2006,8,4,180000
4,3,61,8800,1,1,0,3,0,4,0,5,2,2,0,2,5,7,1977,2008,1,1,5,6,2,0,3,3,1,2,4,2,3,532,5,144,364,1040,1,4,1,4,1040,0,0,1040,0,0,2,0,3,1,2,5,6,0,3,5,1977,2,2,484,4,4,2,0,0,0,0,288,0,3,4,1,0,11,2009,8,4,150500
8,3,50,9638,1,1,3,3,0,4,0,18,1,2,0,0,6,7,1919,1990,1,1,12,15,2,0,3,3,2,4,4,3,6,0,6,0,804,804,1,0,1,4,1699,748,0,2447,0,0,2,0,4,1,2,10,3,1,2,5,1969,2,1,336,4,4,2,272,0,42,0,116,0,3,4,1,0,7,2010,8,4,169000
8,4,50,6000,1,1,3,3,0,4,0,3,2,2,0,0,6,6,1939,1950,1,1,7,8,2,0,3,1,1,4,4,3,6,0,6,0,780,780,1,0,1,1,825,587,0,1412,0,0,1,0,4,1,3,6,6,1,2,5,1939,2,1,280,4,4,2,45,0,0,0,0,0,3,4,1,0,8,2009,8,4,132500
4,3,0,9790,1,1,3,3,0,4,0,14,1,2,0,2,6,5,1963,1963,3,1,5,6,1,451,3,3,1,4,4,3,0,569,5,81,678,1328,1,4,1,4,1328,0,0,1328,1,0,1,1,3,1,3,6,6,2,2,1,1963,2,2,528,4,4,2,0,26,0,0,0,0,3,4,1,0,6,2010,8,4,143000
4,3,0,36500,1,1,0,2,0,4,1,4,2,2,0,2,5,5,1964,1964,1,1,12,14,0,621,3,2,1,4,4,0,5,812,6,0,812,1624,1,1,1,4,1582,0,0,1582,0,1,2,0,4,1,3,7,6,0,3,1,1964,2,2,390,4,4,0,168,198,0,0,0,0,3,4,1,0,6,2006,8,4,190000
0,3,40,5664,1,1,0,3,0,4,0,22,2,2,4,2,8,5,2000,2000,1,1,4,5,2,0,2,3,2,2,4,3,2,1158,6,0,343,1501,1,0,1,4,1659,0,0,1659,1,0,2,0,2,1,0,5,6,1,0,1,2000,0,2,499,4,4,2,212,59,0,0,0,0,3,4,1,0,10,2009,8,4,278000
9,3,86,11065,1,1,0,3,0,4,0,16,2,2,0,5,8,5,2006,2006,1,1,11,13,3,788,2,3,2,2,4,2,6,0,6,0,1085,1085,1,0,1,4,1120,850,0,1970,0,0,2,1,3,1,0,8,6,1,2,3,2006,0,3,753,4,4,2,177,74,0,0,0,0,3,4,1,0,10,2006,6,5,281000
12,3,0,14112,1,1,0,3,0,0,0,12,2,2,0,7,5,7,1964,1964,3,1,12,6,1,86,3,3,2,4,4,0,2,1014,6,0,138,1152,1,4,1,4,1152,0,0,1152,1,0,1,0,3,1,3,6,6,1,2,1,1964,1,2,484,4,4,2,227,0,0,0,0,0,3,4,1,0,0,2010,8,4,180500
1,4,21,1680,1,1,3,3,0,4,0,2,2,2,3,5,5,7,1972,1972,1,1,4,5,1,268,3,3,1,4,4,3,0,231,6,0,399,630,1,4,1,4,630,672,0,1302,0,0,2,1,3,1,3,6,6,0,3,5,1972,2,1,264,4,4,2,185,0,0,0,0,0,3,4,1,0,3,2009,8,4,119500
10,4,60,6600,1,1,3,3,0,0,0,17,2,2,0,5,5,4,1892,1965,1,1,12,14,2,0,3,3,4,4,4,3,6,0,6,0,994,994,1,4,0,4,1378,994,0,2372,0,0,2,0,4,2,3,11,3,0,3,1,1985,1,1,432,4,4,2,0,287,0,0,0,0,3,4,1,0,2,2009,8,4,107500
9,3,78,10140,1,1,3,3,0,4,0,14,2,2,0,5,7,5,1976,1976,1,1,5,6,2,0,3,3,2,2,4,3,2,194,6,0,638,832,1,4,1,4,832,832,0,1664,0,0,2,1,4,1,3,8,6,1,5,1,1976,1,2,528,4,4,2,0,28,0,0,259,0,3,1,1,0,7,2006,8,4,162900
4,3,60,8172,1,1,3,3,0,4,0,7,2,2,0,2,5,7,1955,1990,3,1,13,10,2,0,3,3,1,4,4,3,5,167,6,0,697,864,1,4,1,4,864,0,0,864,1,0,1,0,2,1,3,5,6,0,3,5,1957,2,2,572,4,4,0,0,0,0,0,0,0,3,4,1,0,0,2006,8,4,115000
4,3,70,8400,1,1,3,3,0,4,0,12,1,2,0,2,5,5,1968,1968,3,1,5,6,1,168,3,3,1,4,4,0,1,1016,6,0,36,1052,1,2,1,4,1052,0,0,1052,1,0,1,1,3,1,3,5,6,0,3,1,1968,1,1,288,4,4,2,356,0,0,0,0,0,3,1,1,0,9,2006,8,4,138500
4,3,80,8700,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1963,1963,3,1,7,8,1,148,3,2,1,4,4,2,0,776,6,0,344,1120,1,2,1,4,1128,0,0,1128,1,0,2,0,3,1,3,6,6,0,3,1,1963,1,2,525,4,4,2,192,20,123,0,0,0,3,2,1,0,2,2008,8,4,155000
2,4,35,3675,1,1,3,3,0,4,0,7,2,2,4,6,6,5,2005,2006,1,1,11,13,1,82,3,3,2,2,4,1,2,547,6,0,0,547,1,2,1,4,1072,0,0,1072,1,0,2,0,2,1,3,5,6,0,3,2,2005,0,2,525,4,4,2,0,44,0,0,0,0,3,4,1,0,6,2006,6,5,140000
9,3,313,63887,1,1,2,0,0,0,0,7,1,2,0,5,10,5,2008,2008,3,0,10,12,3,796,0,3,2,0,4,1,2,5644,6,0,466,6110,1,0,1,4,4692,950,0,5642,2,0,2,1,3,1,0,12,6,3,2,1,2008,0,2,1418,4,4,2,214,292,0,0,0,480,2,4,1,0,4,2008,6,5,160000
4,3,75,7500,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1959,1994,3,1,2,3,2,0,3,3,1,4,4,3,3,340,5,906,0,1246,1,0,1,4,1246,0,0,1246,1,0,1,1,3,1,2,6,6,0,3,1,1959,1,1,305,4,4,2,218,0,0,0,0,0,3,0,1,0,8,2010,8,4,154000
9,3,0,10762,1,1,0,3,0,1,0,8,2,2,0,5,7,5,1999,1999,1,1,11,13,2,344,2,3,2,2,4,3,2,694,6,0,284,978,1,0,1,4,1005,978,0,1983,0,0,2,1,3,1,2,9,6,1,5,1,1999,0,2,490,4,4,2,0,0,0,0,0,0,3,4,1,0,8,2009,8,4,225000
10,3,0,7500,1,1,0,0,0,4,0,6,2,2,0,5,6,7,1942,1950,1,1,12,14,2,0,3,3,1,4,4,3,1,547,6,0,224,771,1,1,1,4,753,741,0,1494,0,0,1,0,3,1,2,7,6,2,2,1,1942,2,1,213,4,4,1,0,0,0,0,224,0,3,4,1,0,9,2009,8,4,177500
9,3,92,10120,1,1,3,3,0,4,0,15,2,2,0,5,8,5,1994,1994,3,1,11,13,1,391,2,3,2,2,4,3,2,740,6,0,425,1165,1,0,1,4,1203,1323,0,2526,1,0,2,1,4,1,2,8,6,1,5,1,1994,1,3,844,4,4,2,309,78,0,0,0,0,3,4,1,0,2,2006,8,4,290000
4,3,73,8688,1,1,3,3,0,4,0,21,2,2,0,2,7,5,2005,2005,1,1,11,13,1,228,2,3,2,2,4,0,6,0,6,0,1616,1616,1,0,1,4,1616,0,0,1616,0,0,2,0,3,1,2,7,6,0,3,1,2005,1,3,834,4,4,2,208,59,0,0,0,0,3,4,1,0,0,2006,8,4,232000
1,4,32,3363,1,1,3,3,0,4,0,7,2,2,4,5,7,5,2004,2004,1,1,11,13,3,117,2,3,2,2,4,3,6,0,6,0,976,976,1,0,1,4,976,732,0,1708,0,0,2,0,3,1,2,7,0,0,3,5,2004,2,2,380,4,4,2,0,40,0,0,0,0,3,4,1,0,0,2006,8,4,130000
4,3,108,13173,1,1,0,3,0,0,0,16,2,2,0,2,9,5,2006,2007,3,1,11,13,3,300,2,3,2,0,4,3,2,1572,6,0,80,1652,1,0,1,4,1652,0,0,1652,1,0,2,0,2,1,0,6,6,2,0,1,2006,0,2,840,4,4,2,404,102,0,0,0,0,3,4,1,0,9,2009,8,4,325000
0,3,48,6955,1,1,0,3,0,4,0,16,2,2,4,2,7,5,2005,2006,1,1,11,13,3,94,2,3,2,2,4,3,6,0,6,0,1368,1368,1,0,1,4,1368,0,0,1368,0,0,2,0,2,1,2,6,6,1,2,1,2005,1,2,474,4,4,2,132,35,0,0,0,0,3,4,1,0,11,2006,6,5,202500
4,3,60,8072,1,1,3,3,0,4,0,5,2,2,0,2,5,5,1994,1995,1,1,11,13,2,0,3,2,2,2,1,3,0,746,6,0,244,990,1,0,1,4,990,0,0,990,1,0,1,0,3,1,3,5,6,0,3,5,2000,2,2,480,4,4,2,0,64,0,0,0,0,3,4,1,0,8,2009,8,4,138000
4,4,100,12000,1,1,3,3,0,4,0,17,2,2,0,2,5,7,1948,2005,1,1,7,8,2,0,3,3,1,4,4,3,2,144,0,608,172,924,1,0,1,4,1122,0,0,1122,1,0,1,0,2,1,2,6,6,0,3,1,1948,2,2,528,4,4,2,0,36,0,0,0,0,3,1,1,0,8,2008,8,4,147000
4,3,0,7153,1,1,3,3,0,4,0,20,2,2,0,2,6,5,1991,1991,1,1,5,6,1,88,3,3,1,2,4,3,2,1200,6,0,78,1278,1,2,1,4,1294,0,0,1294,1,0,2,0,3,1,2,6,6,0,3,1,1991,1,2,496,4,4,2,112,51,0,0,0,0,3,1,1,0,6,2008,8,4,179200
4,3,100,17500,1,1,3,3,0,4,0,6,3,2,0,2,7,8,1959,2002,1,1,2,6,2,0,2,2,2,2,4,0,2,1406,6,0,496,1902,1,4,1,4,1902,0,0,1902,1,0,2,0,3,1,0,7,6,2,5,1,1959,0,2,567,4,4,2,0,207,162,0,0,0,3,4,1,0,8,2010,8,4,335000
4,3,68,8814,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2005,2007,1,1,11,13,1,80,2,3,2,2,4,3,2,925,6,0,349,1274,1,0,1,4,1274,0,0,1274,1,0,2,0,3,1,2,6,6,0,3,1,2005,1,2,508,4,4,2,264,98,0,0,0,0,3,4,1,0,4,2007,6,5,203000
9,3,0,9572,1,1,0,3,0,4,0,15,2,2,0,5,8,5,1990,1990,1,1,12,14,1,336,2,3,2,0,4,3,2,482,6,0,971,1453,1,0,1,4,1453,1357,0,2810,0,0,2,1,4,1,2,9,6,1,0,1,1990,1,2,750,2,2,2,500,0,0,0,0,0,3,4,1,0,6,2007,8,4,302000
9,3,108,14774,1,1,0,3,0,0,0,15,2,2,0,5,9,5,1999,1999,1,1,11,13,1,165,2,3,2,2,4,3,6,0,6,0,1393,1393,1,0,1,4,1422,1177,0,2599,0,0,2,1,4,1,2,10,6,1,5,3,1999,0,3,779,4,4,2,668,30,0,0,0,0,3,4,1,0,8,2010,8,4,333168
4,3,60,8190,1,1,3,3,0,4,0,7,2,2,0,2,4,6,1954,1954,3,1,12,14,2,0,3,3,1,4,4,3,5,732,6,0,216,948,1,0,1,4,948,0,0,948,1,0,1,0,3,1,3,5,6,1,5,5,1956,2,1,280,4,4,2,0,36,0,0,0,0,3,4,1,0,10,2007,8,4,119000
9,3,85,11075,1,1,3,3,0,4,0,12,2,2,0,5,6,5,1969,1969,1,1,5,6,2,0,3,3,1,1,4,2,0,500,3,276,176,952,1,4,1,4,1092,1020,0,2112,0,0,2,1,4,1,3,9,6,2,2,1,1969,2,2,576,4,4,2,280,0,0,0,0,0,3,4,1,0,6,2008,8,4,206900
4,3,61,10226,1,1,0,3,0,4,0,5,2,2,0,2,8,5,2008,2008,1,1,11,13,3,270,2,3,2,0,4,1,6,0,6,0,1622,1622,1,0,1,4,1630,0,0,1630,1,0,2,0,3,1,0,8,6,1,2,1,2008,1,3,860,4,4,2,172,42,0,0,0,0,3,4,1,0,4,2009,8,4,295493
0,1,47,4230,1,2,3,3,0,0,0,21,2,2,4,2,7,5,2006,2007,1,1,11,13,2,0,2,3,2,0,1,3,6,0,6,0,1352,1352,1,0,1,4,1352,0,0,1352,0,0,2,0,2,1,2,5,6,1,2,1,2006,1,2,466,4,4,2,0,241,0,0,0,0,3,4,1,0,0,2007,6,5,208900
4,3,0,14781,1,1,1,3,0,1,0,5,2,2,0,2,8,5,2001,2002,3,1,11,13,1,178,2,3,2,2,4,1,6,0,6,0,1753,1753,1,0,1,4,1787,0,0,1787,0,0,2,0,3,1,2,7,6,1,5,1,2001,1,3,748,4,4,2,198,150,0,0,0,0,3,4,1,0,1,2006,8,4,275000
4,3,75,10215,1,1,3,0,0,4,0,7,2,2,0,2,4,5,1954,1954,3,1,12,14,1,132,3,3,2,4,4,3,0,492,6,0,372,864,1,0,1,4,948,0,0,948,0,0,1,0,3,1,3,5,6,0,3,1,1954,2,1,248,4,4,2,0,0,0,0,0,0,3,4,1,0,3,2007,8,4,111000
4,3,70,8400,1,1,3,3,0,4,0,12,2,2,0,2,6,3,1957,1957,3,1,2,3,2,0,3,3,1,4,4,3,0,189,5,661,628,1478,1,2,1,4,1478,0,0,1478,1,0,1,1,3,1,3,6,6,2,2,1,1957,1,2,442,4,4,2,114,0,0,0,216,0,3,4,1,0,6,2009,8,4,156500
4,3,0,6627,1,1,0,3,0,0,0,3,1,2,0,2,3,6,1949,1950,3,1,11,13,2,0,3,3,1,3,2,3,4,0,4,0,0,0,0,4,0,4,720,0,0,720,0,0,1,0,2,1,3,4,6,0,3,5,1955,2,1,287,4,1,2,0,0,0,0,0,0,3,4,1,0,5,2008,8,4,72500
9,3,107,10186,1,1,0,3,0,4,0,15,2,2,0,5,7,5,1992,1992,1,1,5,6,2,0,2,3,2,2,4,3,2,674,6,0,76,750,1,0,1,4,1061,862,0,1923,1,0,2,1,3,1,2,8,6,1,5,1,1992,1,2,564,4,4,2,240,39,0,0,0,0,3,4,1,0,6,2010,8,4,190000
4,3,75,9986,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2007,1,1,11,13,1,428,2,3,2,0,4,0,6,0,6,0,1795,1795,1,0,1,4,1795,0,0,1795,0,0,2,0,2,1,2,7,6,1,2,1,2007,1,3,895,4,4,2,0,49,0,0,0,0,3,4,1,0,3,2007,6,5,147000
4,3,60,6600,1,1,3,3,0,4,0,11,2,2,0,2,5,9,1982,2008,1,1,11,13,2,0,2,2,1,4,4,3,0,641,6,0,175,816,1,0,1,4,816,0,0,816,0,1,1,0,3,1,2,5,6,1,0,1,1982,2,1,264,4,4,2,0,0,0,0,0,0,3,2,1,0,10,2008,8,4,130500
8,4,60,10440,1,0,3,3,0,0,0,17,2,2,0,0,6,7,1920,1950,1,1,2,14,2,0,2,2,0,2,4,3,3,493,6,0,1017,1510,2,0,1,4,1584,1208,0,2792,0,0,2,0,5,1,3,8,4,2,5,5,1920,2,2,520,1,4,2,0,547,0,0,480,0,3,2,3,1150,6,2008,8,4,256000
9,3,63,9084,1,1,0,3,0,4,0,8,2,2,0,5,7,5,1998,1998,3,1,11,13,2,0,3,3,2,2,4,3,6,0,6,0,935,935,1,2,1,4,955,677,0,1632,0,0,2,1,3,1,3,8,6,1,5,1,1998,0,2,462,4,4,2,0,28,0,0,0,0,3,4,1,0,6,2006,8,4,176500
